,Sentence #,Word,POS,Tag
33306,,Евгений,PROPN,O
33307,,),PUNCT,O
33308,,был,AUX,O
33309,,просто,PART,O
33310,,замечательный,ADJ,O
33311,,:,PUNCT,O
33312,,встретил,VERB,B-Service
33313,,",",PUNCT,O
33314,,посадил,VERB,B-Service
33315,,",",PUNCT,O
33316,,сразу,ADV,O
33317,,же,PART,O
33318,,подал,VERB,O
33319,,меню,NOUN,O
33320,,",",PUNCT,O
33321,,поиинтересовался,VERB,B-Service
33322,,принести,VERB,O
33323,,ли,PART,O
33324,,напитки,NOUN,O
33325,,",",PUNCT,O
33326,,потом,ADV,O
33327,,понравилась,VERB,O
33328,,ли,PART,O
33329,,еда,NOUN,O
33330,,и,CCONJ,O
33331,,вообще,ADV,O
33332,,весь,DET,O
33333,,вечер,NOUN,O
33334,,появлялся,VERB,O
33335,,как,ADV,O
33336,,только,PART,O
33337,,это,PRON,O
33338,,было,AUX,O
33339,,нужно,ADJ,O
33340,,!,PUNCT,O
33341,,!,PUNCT,O
33342,,Про,ADP,O
33343,,кухню,NOUN,B-Food
33344,,плохого,ADJ,O
33345,,сказать,VERB,O
33346,,не,PART,O
33347,,могу,VERB,O
33348,,",",PUNCT,O
33349,,но,CCONJ,O
33350,,самая,ADJ,O
33351,,обычная,ADJ,O
33352,,!,PUNCT,O
33353,,Мы,PRON,O
33354,,заказали,VERB,O
33355,,2,NUM,O
33356,,Америка,PROPN,O
33357,,маки,NOUN,O
33358,,",",PUNCT,O
33359,,чукка,ADJ,O
33360,,салат,NOUN,O
33361,,и,CCONJ,O
33362,,клубничный,ADJ,O
33363,,чай,NOUN,O
33364,,в,ADP,O
33365,,чайнике,NOUN,O
33366,,.,PUNCT,O
33367,,Америка,PROPN,B-Food
33368,,-,PUNCT,O
33369,,на,ADP,O
33370,,вкус,NOUN,O
33371,,неплохо,ADV,O
33372,,",",PUNCT,O
33373,,но,CCONJ,O
33374,,мало,ADV,O
33375,,рыбы,NOUN,B-Food
33376,,",",PUNCT,O
33377,,чукка,NOUN,O
33378,,салат,NOUN,O
33379,,-,PUNCT,O
33380,,хорошо,ADV,O
33381,,",",PUNCT,O
33382,,чай,NOUN,B-Food
33383,,-,PUNCT,O
33384,,не,PART,O
33385,,понравился,VERB,O
33386,,!,PUNCT,O
33387,,!,PUNCT,O
33388,,Вечером,NOUN,B-Whole
33389,,остались,VERB,O
33390,,довольны,ADJ,O
33391,,",",PUNCT,O
33392,,можно,ADV,O
33393,,в,ADP,O
33394,,следующий,ADJ,O
33395,,раз,NOUN,O
33396,,зайти,VERB,O
33397,,перед,ADP,O
33398,,клубом,NOUN,O
33399,,попробовать,VERB,O
33400,,коктейли,NOUN,B-Food
33401,,!,PUNCT,O
33402,,!,PUNCT,O
33403,,),PUNCT,O
33404,,),PUNCT,O
33405,Sentence: 201,Живу,VERB,O
33406,,недалеко,ADV,O
33407,,от,ADP,O
33408,,этого,DET,O
33409,,ресторана,NOUN,B-Whole
33410,,.,PUNCT,O
33411,,Часто,ADV,O
33412,,приходим,VERB,O
33413,,сюда,ADV,O
33414,,с,ADP,O
33415,,семьей,NOUN,O
33416,,или,CCONJ,O
33417,,друзьями,NOUN,O
33418,,",",PUNCT,O
33419,,потому,ADV,O
33420,,что,SCONJ,O
33421,,здесь,ADV,O
33422,,всегда,ADV,O
33423,,можно,ADV,O
33424,,вкусно,ADV,O
33425,,поесть,VERB,B-Food
33426,,и,CCONJ,O
33427,,приятно,ADJ,O
33428,,провести,VERB,O
33429,,вечер,NOUN,O
33430,,.,PUNCT,O
33431,,Очень,ADV,O
33432,,разнообразное,ADJ,O
33433,,меню,NOUN,B-Food
33434,,",",PUNCT,O
33435,,до,ADP,O
33436,,сих,DET,O
33437,,пор,NOUN,O
33438,,всё,PRON,O
33439,,не,PART,O
33440,,перепробовали,VERB,O
33441,,.,PUNCT,O
33442,,Очень,ADV,O
33443,,радует,VERB,O
33444,,",",PUNCT,O
33445,,что,SCONJ,O
33446,,есть,VERB,O
33447,,японская,ADJ,O
33448,,и,CCONJ,O
33449,,итальянская,ADJ,O
33450,,кухни,NOUN,O
33451,,.,PUNCT,O
33452,,Подходит,VERB,O
33453,,для,ADP,O
33454,,всех,PRON,O
33455,,),PUNCT,O
33456,,Паста,NOUN,B-Food
33457,,и,CCONJ,O
33458,,суши,NOUN,B-Food
33459,,всегда,ADV,O
33460,,на,ADP,O
33461,,отлично,ADV,O
33462,,!,PUNCT,O
33463,,Очень,ADV,O
33464,,нравится,VERB,O
33465,,блюда,NOUN,O
33466,,на,ADP,O
33467,,гриле,NOUN,O
33468,,.,PUNCT,O
33469,,В,ADP,O
33470,,общем,ADJ,O
33471,,",",PUNCT,O
33472,,к,ADP,O
33473,,еде,NOUN,B-Food
33474,,никаих,DET,O
33475,,претензий,NOUN,O
33476,,.,PUNCT,O
33477,,Сам,ADJ,O
33478,,интерьер,NOUN,B-Interior
33479,,спокойный,ADJ,O
33480,,и,CCONJ,O
33481,,приятный,ADJ,O
33482,,.,PUNCT,O
33483,,Официанты,NOUN,B-Service
33484,,внимательные,ADJ,O
33485,,",",PUNCT,O
33486,,но,CCONJ,O
33487,,ненавящивые,ADJ,O
33488,,.,PUNCT,O
33489,,С,ADP,O
33490,,удовольствием,NOUN,O
33491,,посещаем,VERB,O
33492,,этот,DET,O
33493,,ресторан,NOUN,B-Whole
33494,,),PUNCT,O
33495,,),PUNCT,O
33496,,),PUNCT,O
33497,Sentence: 202,Нормальное,ADJ,O
33498,,заведение,NOUN,B-Whole
33499,,",",PUNCT,O
33500,,но,CCONJ,O
33501,,на,ADP,O
33502,,мой,DET,O
33503,,взгляд,NOUN,O
33504,,",",PUNCT,O
33505,,не,PART,O
33506,,"""",PUNCT,O
33507,,великолепное,ADJ,O
33508,,"""",PUNCT,O
33509,,.,PUNCT,O
33510,,Во-первых,ADV,O
33511,,",",PUNCT,O
33512,,очень,ADV,O
33513,,шумно,ADJ,O
33514,,:,PUNCT,O
33515,,зал,NOUN,B-Interior
33516,,небольшой,ADJ,O
33517,,и,CCONJ,O
33518,,когда,SCONJ,O
33519,,все,PRON,O
33520,,разом,ADV,O
33521,,разговаривают,VERB,O
33522,,(,PUNCT,O
33523,,а,CCONJ,O
33524,,посетителей,NOUN,O
33525,,было,AUX,O
33526,,много,ADV,O
33527,,),PUNCT,O
33528,,",",PUNCT,O
33529,,получается,VERB,O
33530,,такой,DET,O
33531,,гул,NOUN,O
33532,,",",PUNCT,O
33533,,что,PRON,O
33534,,не,PART,O
33535,,слышно,ADJ,O
33536,,",",PUNCT,O
33537,,о,ADP,O
33538,,чем,PRON,O
33539,,говорят,VERB,O
33540,,твои,DET,O
33541,,спутники,NOUN,O
33542,,",",PUNCT,O
33543,,сидящие,VERB,O
33544,,напротив,ADV,O
33545,,и,CCONJ,O
33546,,сами,ADJ,O
33547,,столы,NOUN,B-Interior
33548,,расположены,ADJ,O
33549,,довольно,ADV,O
33550,,близко,ADV,O
33551,,друг,NOUN,O
33552,,к,ADP,O
33553,,другу,NOUN,O
33554,,.,PUNCT,O
33555,,Во-вторых,ADV,O
33556,,",",PUNCT,O
33557,,довольно,ADV,O
33558,,-,PUNCT,O
33559,,таки,PART,O
33560,,дорого,ADJ,O
33561,,.,PUNCT,O
33562,,В-третьих,ADV,O
33563,,",",PUNCT,O
33564,,обслуживание,NOUN,B-Service
33565,,:,PUNCT,O
33566,,было,AUX,O
33567,,очень,ADV,O
33568,,неприятно,ADJ,O
33569,,топтаться,VERB,O
33570,,в,ADP,O
33571,,центре,NOUN,O
33572,,зала,NOUN,O
33573,,в,ADP,O
33574,,верхней,ADJ,O
33575,,одежде,NOUN,O
33576,,(,PUNCT,O
33577,,все,DET,O
33578,,официанты,NOUN,B-Service
33579,,бегали,VERB,O
33580,,по,ADP,O
33581,,залу,NOUN,O
33582,,",",PUNCT,O
33583,,никто,PRON,O
33584,,не,PART,O
33585,,встретил,VERB,O
33586,,и,CCONJ,O
33587,,не,PART,O
33588,,показал,VERB,O
33589,,где,ADV,O
33590,,гардероб,NOUN,O
33591,,-,PUNCT,O
33592,,он,PRON,O
33593,,оказался,VERB,O
33594,,шкафом,NOUN,O
33595,,между,ADP,O
33596,,туалетами,NOUN,O
33597,,:,PUNCT,O
33598,,),PUNCT,O
33599,,),PUNCT,O
33600,,",",PUNCT,O
33601,,официантка,NOUN,B-Service
33602,,приносила,VERB,O
33603,,сначала,ADV,O
33604,,блюда,NOUN,B-Food
33605,,",",PUNCT,O
33606,,а,CCONJ,O
33607,,потом,ADV,O
33608,,уже,ADV,O
33609,,приборы,NOUN,O
33610,,",",PUNCT,O
33611,,счет,NOUN,B-Price
33612,,несли,VERB,O
33613,,довольно,ADV,O
33614,,долго,ADV,O
33615,,",",PUNCT,O
33616,,когда,SCONJ,O
33617,,уходили,VERB,O
33618,,",",PUNCT,O
33619,,девушка,NOUN,O
33620,,из,ADP,O
33621,,гардероба,NOUN,O
33622,,выдала,VERB,O
33623,,не,PART,O
33624,,все,DET,O
33625,,куртки,NOUN,O
33626,,и,CCONJ,O
33627,,ушла,VERB,O
33628,,.,PUNCT,O
33629,,.,PUNCT,O
33630,,.,PUNCT,O
33631,,мелочи,NOUN,O
33632,,",",PUNCT,O
33633,,но,CCONJ,O
33634,,из,ADP,O
33635,,них,PRON,O
33636,,складывается,VERB,O
33637,,впечатление,NOUN,O
33638,,.,PUNCT,O
33639,,Интерьер,NOUN,B-Interior
33640,,и,CCONJ,O
33641,,месторасположение,NOUN,O
33642,,ресторана,NOUN,O
33643,,понравились,VERB,O
33644,,.,PUNCT,O
33645,,Кухня,NOUN,B-Food
33646,,неплохая,ADJ,O
33647,,",",PUNCT,O
33648,,никаких,DET,O
33649,,претензий,NOUN,O
33650,,",",PUNCT,O
33651,,попробовала,VERB,O
33652,,равиоли,NOUN,O
33653,,с,ADP,O
33654,,трюфелями,NOUN,O
33655,,и,CCONJ,O
33656,,рикоттой,NOUN,O
33657,,(,PUNCT,O
33658,,380,NUM,O
33659,,р.,NOUN,O
33660,,),PUNCT,O
33661,,и,CCONJ,O
33662,,крем-суп,NOUN,O
33663,,из,ADP,O
33664,,тыквы,NOUN,O
33665,,с,ADP,O
33666,,пармезаном,NOUN,O
33667,,(,PUNCT,O
33668,,380,NUM,O
33669,,р.,NOUN,O
33670,,),PUNCT,O
33671,,(,PUNCT,O
33672,,так,ADV,O
33673,,получилось,VERB,O
33674,,",",PUNCT,O
33675,,что,SCONJ,O
33676,,выбрала,VERB,O
33677,,самые,ADJ,O
33678,,недорогие,ADJ,O
33679,,блюда,NOUN,B-Food
33680,,из,ADP,O
33681,,меню,NOUN,O
33682,,:,PUNCT,O
33683,,),PUNCT,O
33684,,),PUNCT,O
33685,,.,PUNCT,O
33686,,Вино,NOUN,O
33687,,красное,ADJ,O
33688,,"""",PUNCT,O
33689,,домашнее,ADJ,O
33690,,"""",PUNCT,O
33691,,-,PUNCT,O
33692,,260,NUM,O
33693,,рублей,NOUN,O
33694,,/,PUNCT,O
33695,,бокал,NOUN,O
33696,,.,PUNCT,O
33697,,Чек,NOUN,B-Price
33698,,на,ADP,O
33699,,4,NUM,O
33700,,девушек,NOUN,O
33701,,с,ADP,O
33702,,вином,NOUN,O
33703,,получился,VERB,O
33704,,около,ADP,O
33705,,6000.,NUM,O
33706,Sentence: 203,Как,SCONJ,O
33707,,и,PART,O
33708,,обещала,VERB,O
33709,,оставляю,VERB,O
33710,,свой,DET,O
33711,,отзыв,NOUN,O
33712,,о,ADP,O
33713,,Вас,PRON,O
33714,,!,PUNCT,O
33715,,:,PUNCT,O
33716,,),PUNCT,O
33717,,13,NUM,O
33718,,июля,NOUN,O
33719,,2014,NUM,O
33720,,года,NOUN,O
33721,,была,AUX,O
33722,,свадьба,NOUN,O
33723,,у,ADP,O
33724,,моего,DET,O
33725,,родного,ADJ,O
33726,,брата,NOUN,O
33727,,в,ADP,O
33728,,этом,DET,O
33729,,ресторане,NOUN,B-Whole
33730,,!,PUNCT,O
33731,,Все,PRON,O
33732,,очень,ADV,O
33733,,понравилось,VERB,O
33734,,:,PUNCT,O
33735,,красиво,ADV,O
33736,,украшенный,VERB,B-Interior
33737,,зал,NOUN,B-Interior
33738,,",",PUNCT,O
33739,,уютный,ADJ,O
33740,,интерьер,NOUN,B-Interior
33741,,",",PUNCT,O
33742,,доброжелательный,ADJ,O
33743,,персонал,NOUN,B-Service
33744,,),PUNCT,O
33745,,),PUNCT,O
33746,,),PUNCT,O
33747,,Обслуживание,NOUN,B-Service
33748,,на,ADP,O
33749,,очень,ADV,O
33750,,высоком,ADJ,O
33751,,уровне,NOUN,O
33752,,!,PUNCT,O
33753,,!,PUNCT,O
33754,,Нигде,ADV,O
33755,,раньше,ADV,O
33756,,такого,DET,O
33757,,не,PART,O
33758,,встречала,VERB,O
33759,,.,PUNCT,O
33760,,.,PUNCT,O
33761,,.,PUNCT,O
33762,,официанты,NOUN,B-Service
33763,,очень,ADV,O
33764,,внимательные,ADJ,O
33765,,",",PUNCT,O
33766,,всегда,ADV,O
33767,,было,AUX,O
33768,,на,ADP,O
33769,,столе,NOUN,O
33770,,чисто,ADV,O
33771,,и,CCONJ,O
33772,,даже,PART,O
33773,,не,PART,O
33774,,приходилось,VERB,O
33775,,себе,PRON,O
33776,,ничего,PRON,O
33777,,наливать,VERB,O
33778,,и,CCONJ,O
33779,,накладывать,VERB,O
33780,,!,PUNCT,O
33781,,Особенно,ADV,O
33782,,хочу,VERB,O
33783,,отметить,VERB,O
33784,,официанта,NOUN,B-Service
33785,,Елену,PROPN,O
33786,,",",PUNCT,O
33787,,к,ADP,O
33788,,сожалению,NOUN,O
33789,,фамилию,NOUN,O
33790,,не,PART,O
33791,,знаю,VERB,O
33792,,",",PUNCT,O
33793,,которая,PRON,O
33794,,обслуживала,VERB,B-Service
33795,,стол,NOUN,O
33796,,жениха,NOUN,O
33797,,и,CCONJ,O
33798,,невесты,NOUN,O
33799,,!,PUNCT,O
33800,,),PUNCT,O
33801,,),PUNCT,O
33802,,),PUNCT,O
33803,,),PUNCT,O
33804,,И,CCONJ,O
33805,,еще,ADV,O
33806,,хотела,VERB,O
33807,,бы,AUX,O
33808,,сказать,VERB,O
33809,,",",PUNCT,O
33810,,что,SCONJ,O
33811,,ранее,ADV,O
33812,,нигде,ADV,O
33813,,отзывы,NOUN,O
33814,,не,PART,O
33815,,оставляла,VERB,O
33816,,и,CCONJ,O
33817,,считала,VERB,O
33818,,",",PUNCT,O
33819,,что,SCONJ,O
33820,,положительные,ADJ,O
33821,,в,ADP,O
33822,,основном,NOUN,O
33823,,пишут,VERB,O
33824,,сами,ADJ,O
33825,,работники,NOUN,O
33826,,заведения,NOUN,O
33827,,",",PUNCT,O
33828,,но,CCONJ,O
33829,,просто,PART,O
33830,,трудно,ADJ,O
33831,,не,PART,O
33832,,написать,VERB,O
33833,,когда,SCONJ,O
33834,,такие,DET,O
33835,,хорошие,ADJ,O
33836,,и,CCONJ,O
33837,,доброжелательные,ADJ,O
33838,,люди,NOUN,O
33839,,стараются,VERB,O
33840,,ради,ADP,O
33841,,твоего,DET,O
33842,,праздника,NOUN,O
33843,,),PUNCT,O
33844,,),PUNCT,O
33845,,),PUNCT,O
33846,,),PUNCT,O
33847,,),PUNCT,O
33848,,),PUNCT,O
33849,,),PUNCT,O
33850,,Спасибо,NOUN,O
33851,,Вам,PRON,O
33852,,большое,ADJ,O
33853,,!,PUNCT,O
33854,,!,PUNCT,O
33855,,!,PUNCT,O
33856,,),PUNCT,O
33857,,),PUNCT,O
33858,,),PUNCT,O
33859,,),PUNCT,O
33860,,),PUNCT,O
33861,,),PUNCT,O
33862,,),PUNCT,O
33863,,),PUNCT,O
33864,,),PUNCT,O
33865,,),PUNCT,O
33866,,),PUNCT,O
33867,,),PUNCT,O
33868,,),PUNCT,O
33869,,),PUNCT,O
33870,Sentence: 204,Остались,VERB,O
33871,,очень,ADV,O
33872,,довольны,ADJ,O
33873,,.,PUNCT,O
33874,,Хотим,VERB,O
33875,,поблагодарить,VERB,O
33876,,шеф,NOUN,O
33877,,повара,NOUN,O
33878,,за,ADP,O
33879,,отменные,ADJ,O
33880,,салаты,NOUN,B-Food
33881,,и,CCONJ,O
33882,,горячее,ADJ,B-Food
33883,,.,PUNCT,O
33884,,Порции,NOUN,B-Food
33885,,большие,ADJ,O
33886,,",",PUNCT,O
33887,,а,CCONJ,O
33888,,главное,NOUN,O
33889,,–,PUNCT,O
33890,,ВКУСНО,ADJ,O
33891,,!,PUNCT,O
33892,,Попробовали,VERB,O
33893,,местное,ADJ,O
33894,,пиво,NOUN,B-Food
33895,,–,PUNCT,O
33896,,понравилось,VERB,O
33897,,.,PUNCT,O
33898,,Легкое,ADJ,O
33899,,и,CCONJ,O
33900,,мягкое,ADJ,O
33901,,.,PUNCT,O
33902,,Очень,ADV,O
33903,,приятно,ADJ,O
33904,,",",PUNCT,O
33905,,что,SCONJ,O
33906,,цены,NOUN,B-Price
33907,,не,PART,O
33908,,высокие,ADJ,O
33909,,",",PUNCT,O
33910,,а,CCONJ,O
33911,,обслуживание,NOUN,B-Service
33912,,на,ADP,O
33913,,5,NUM,O
33914,,баллов,NOUN,O
33915,,.,PUNCT,O
33916,,Официантки,NOUN,B-Service
33917,,симпатичные,ADJ,O
33918,,девочки,NOUN,O
33919,,.,PUNCT,O
33920,,В,ADP,O
33921,,ресторане,NOUN,B-Whole
33922,,весело,ADJ,O
33923,,",",PUNCT,O
33924,,гостей,NOUN,O
33925,,много,ADV,O
33926,,.,PUNCT,O
33927,,Еле,PART,O
33928,,припарковались,VERB,O
33929,,.,PUNCT,O
33930,,Все,DET,O
33931,,столы,NOUN,O
33932,,заняты,VERB,O
33933,,.,PUNCT,O
33934,,Не,PART,O
33935,,ожидали,VERB,O
33936,,такого,DET,O
33937,,.,PUNCT,O
33938,,Интерьер,NOUN,B-Interior
33939,,тоже,PART,O
33940,,очень,ADV,O
33941,,оригинальный,ADJ,O
33942,,.,PUNCT,O
33943,,Очень,ADV,O
33944,,хорошо,ADV,O
33945,,отдохнули,VERB,B-Whole
33946,,",",PUNCT,O
33947,,спасибо,NOUN,O
33948,,за,ADP,O
33949,,прием,NOUN,O
33950,,!,PUNCT,O
33951,,Олёк,NOUN,O
33952,Sentence: 205,Рядом,ADV,O
33953,,с,ADP,O
33954,,Домом,PROPN,O
33955,,Книги,PROPN,O
33956,,",",PUNCT,O
33957,,с,ADP,O
33958,,окнами,NOUN,O
33959,,на,ADP,O
33960,,набережную,NOUN,O
33961,,расположился,VERB,O
33962,,небольшой,ADJ,O
33963,,ресторанчик,NOUN,B-Whole
33964,,с,ADP,O
33965,,вкусным,ADJ,O
33966,,названием,NOUN,O
33967,,"""",PUNCT,O
33968,,Аппетит,NOUN,O
33969,,"""",PUNCT,O
33970,,.,PUNCT,O
33971,,Несколько,NUM,O
33972,,залов,NOUN,B-Interior
33973,,удобно,ADV,O
33974,,расположены,ADJ,O
33975,,",",PUNCT,O
33976,,правда,ADV,O
33977,,зал,NOUN,O
33978,,для,ADP,O
33979,,некурящих,ADJ,O
33980,,расположен,ADJ,O
33981,,прямо,ADV,O
33982,,при,ADP,O
33983,,входе,NOUN,O
33984,,.,PUNCT,O
33985,,Наиболее,ADV,O
33986,,уютные,ADJ,O
33987,,диванчики,NOUN,B-Interior
33988,,в,ADP,O
33989,,зоне,NOUN,O
33990,,для,ADP,O
33991,,курящих,VERB,O
33992,,.,PUNCT,O
33993,,На,ADP,O
33994,,больших,ADJ,O
33995,,экранах,NOUN,O
33996,,транслируется,VERB,O
33997,,Fashion,PROPN,O
33998,,.,PUNCT,O
33999,,приятный,ADJ,O
34000,,",",PUNCT,O
34001,,спокойный,ADJ,O
34002,,интерьер,NOUN,B-Interior
34003,,для,ADP,O
34004,,дружеских,ADJ,O
34005,,встреч,NOUN,O
34006,,.,PUNCT,O
34007,,До,ADP,O
34008,,этих,DET,O
34009,,выходных,NOUN,O
34010,,мне,PRON,O
34011,,он,PRON,O
34012,,нравился,VERB,O
34013,,.,PUNCT,O
34014,,.,PUNCT,O
34015,,.,PUNCT,O
34016,,"""",PUNCT,O
34017,,Все,PRON,O
34018,,смешалось,VERB,O
34019,,в,ADP,O
34020,,доме,NOUN,O
34021,,.,PUNCT,O
34022,,.,PUNCT,O
34023,,.,PUNCT,O
34024,,"""",PUNCT,O
34025,,(,PUNCT,O
34026,,с,ADP,O
34027,,),PUNCT,O
34028,,Обслуживание,NOUN,B-Service
34029,,-,PUNCT,O
34030,,плохо,ADJ,O
34031,,.,PUNCT,O
34032,,Встретили,VERB,B-Service
34033,,",",PUNCT,O
34034,,усадили,VERB,B-Service
34035,,",",PUNCT,O
34036,,дали,VERB,O
34037,,меню,NOUN,O
34038,,-,PUNCT,O
34039,,нормально,ADV,O
34040,,.,PUNCT,O
34041,,Видимо,ADV,O
34042,,девушка,NOUN,B-Service
34043,,работала,VERB,O
34044,,если,SCONJ,O
34045,,не,PART,O
34046,,первый,ADJ,O
34047,,день,NOUN,O
34048,,",",PUNCT,O
34049,,то,SCONJ,O
34050,,второй,ADJ,O
34051,,точно,ADV,O
34052,,.,PUNCT,O
34053,,Может,VERB,O
34054,,научится,VERB,O
34055,,-,PUNCT,O
34056,,лучше,ADJ,O
34057,,будет,VERB,O
34058,,",",PUNCT,O
34059,,учиться,VERB,O
34060,,всегда,ADV,O
34061,,полезно,ADJ,O
34062,,.,PUNCT,O
34063,,Но,CCONJ,O
34064,,то,PRON,O
34065,,",",PUNCT,O
34066,,что,SCONJ,O
34067,,пасту,NOUN,B-Food
34068,,мне,PRON,O
34069,,несли,VERB,O
34070,,"1,5",NUM,O
34071,,часа,NOUN,O
34072,,-это,VERB,O
34073,,варварство,NOUN,O
34074,,.,PUNCT,O
34075,,Я,PRON,O
34076,,практически,ADV,O
34077,,умерла,VERB,O
34078,,от,ADP,O
34079,,голода,NOUN,O
34080,,.,PUNCT,O
34081,,Хорошо,ADV,O
34082,,супчик,NOUN,B-Food
34083,,успела,VERB,O
34084,,съесть,VERB,O
34085,,.,PUNCT,O
34086,,Относительно,ADP,O
34087,,кухни,NOUN,B-Food
34088,,:,PUNCT,O
34089,,повар,NOUN,B-Food
34090,,поменялся,VERB,O
34091,,?,PUNCT,O
34092,,так,ADV,O
34093,,я,PRON,O
34094,,и,PART,O
34095,,не,PART,O
34096,,поняла,VERB,O
34097,,.,PUNCT,O
34098,,.,PUNCT,O
34099,,.,PUNCT,O
34100,,Мой,DET,O
34101,,заказ,NOUN,O
34102,,:,PUNCT,O
34103,,мисо,NOUN,B-Food
34104,,;,PUNCT,O
34105,,хотела,VERB,O
34106,,суп,NOUN,O
34107,,с,ADP,O
34108,,норвежским,ADJ,O
34109,,лососем,NOUN,O
34110,,",",PUNCT,O
34111,,но,CCONJ,O
34112,,",",PUNCT,O
34113,,оказалось,VERB,O
34114,,",",PUNCT,O
34115,,что,SCONJ,O
34116,,в,ADP,O
34117,,ресторане,NOUN,O
34118,,нет,VERB,O
34119,,лосося,NOUN,O
34120,,",",PUNCT,O
34121,,о,ADP,O
34122,,чем,PRON,O
34123,,официантка,NOUN,B-Service
34124,,сказала,VERB,O
34125,,нам,PRON,O
34126,,минут,NOUN,O
34127,,через,ADP,O
34128,,двадцать,NUM,O
34129,,(,PUNCT,O
34130,,еще,ADV,O
34131,,один,NUM,O
34132,,камень,NOUN,O
34133,,в,ADP,O
34134,,ее,DET,O
34135,,огород,NOUN,O
34136,,),PUNCT,O
34137,,;,PUNCT,O
34138,,паста,NOUN,O
34139,,с,ADP,O
34140,,грибами,NOUN,O
34141,,",",PUNCT,O
34142,,сливками,NOUN,O
34143,,и,CCONJ,O
34144,,томатной,ADJ,O
34145,,пастой,NOUN,O
34146,,(,PUNCT,O
34147,,в,ADP,O
34148,,основном,NOUN,O
34149,,мне,PRON,O
34150,,пришолсь,VERB,O
34151,,есть,VERB,O
34152,,именно,PART,O
34153,,томатную,ADJ,O
34154,,пасту,NOUN,O
34155,,),PUNCT,O
34156,,.,PUNCT,O
34157,,Расстроил,VERB,O
34158,,меня,PRON,O
34159,,ранее,ADV,O
34160,,любимый,VERB,O
34161,,"""",PUNCT,O
34162,,Аппетит,NOUN,O
34163,,"""",PUNCT,O
34164,,=,SYM,O
34165,,(,PUNCT,O
34166,,(,PUNCT,O
34167,Sentence: 206,В,ADP,O
34168,,этом,DET,O
34169,,ресторане,NOUN,B-Whole
34170,,мы,PRON,O
34171,,отмечали,VERB,O
34172,,десятую,ADJ,O
34173,,годовщину,NOUN,O
34174,,свадьбы,NOUN,O
34175,,.,PUNCT,O
34176,,Мы,PRON,O
34177,,и,PART,O
34178,,наши,DET,O
34179,,гости,NOUN,O
34180,,остались,VERB,O
34181,,очень,ADV,O
34182,,довольны,ADJ,O
34183,,обслуживанием,NOUN,B-Service
34184,,и,CCONJ,O
34185,,вкусно,ADV,O
34186,,приготовленными,VERB,B-Food
34187,,блюдами,NOUN,B-Food
34188,,.,PUNCT,O
34189,,В,ADP,O
34190,,ресторане,NOUN,B-Whole
34191,,спокойная,ADJ,O
34192,,",",PUNCT,O
34193,,уютная,ADJ,O
34194,,атмосфера,NOUN,B-Interior
34195,,.,PUNCT,O
34196,,Особенно,ADV,O
34197,,мне,PRON,O
34198,,понравилось,VERB,O
34199,,как,SCONJ,O
34200,,вкусно,ADV,O
34201,,был,AUX,O
34202,,приготовлен,VERB,B-Food
34203,,десерт,NOUN,O
34204,,тирамису,NOUN,O
34205,,.,PUNCT,O
34206,,Такого,DET,O
34207,,вкусного,ADJ,O
34208,,десерта,NOUN,B-Food
34209,,я,PRON,O
34210,,не,PART,O
34211,,ела,VERB,O
34212,,ни,PART,O
34213,,в,ADP,O
34214,,одном,NUM,O
34215,,ресторане,NOUN,B-Whole
34216,,.,PUNCT,O
34217,,Ушли,VERB,O
34218,,мы,PRON,O
34219,,оттуда,ADV,O
34220,,в,ADP,O
34221,,хорошем,ADJ,O
34222,,настроении,NOUN,O
34223,,и,CCONJ,O
34224,,отдохнувшие,VERB,B-Whole
34225,,.,PUNCT,O
34226,,Скоро,ADV,O
34227,,день,NOUN,O
34228,,рождения,NOUN,O
34229,,у,ADP,O
34230,,мужа,NOUN,O
34231,,и,CCONJ,O
34232,,мы,PRON,O
34233,,будем,AUX,O
34234,,его,PRON,O
34235,,отмечать,VERB,O
34236,,здесь,ADV,O
34237,,.,PUNCT,O
34238,Sentence: 207,Праздновали,VERB,O
34239,,свадьбу,NOUN,O
34240,,16,NUM,O
34241,,марта,NOUN,O
34242,,2013,NUM,O
34243,,года,NOUN,O
34244,,.,PUNCT,O
34245,,Очень,ADV,O
34246,,благодарны,ADJ,O
34247,,персоналу,NOUN,B-Service
34248,,за,ADP,O
34249,,качественное,ADJ,O
34250,,обслуживание,NOUN,B-Service
34251,,.,PUNCT,O
34252,,Ресторан,NOUN,B-Whole
34253,,очень,ADV,O
34254,,уютный,ADJ,O
34255,,",",PUNCT,O
34256,,вид,NOUN,O
34257,,из,ADP,O
34258,,окон,NOUN,O
34259,,шикарный,ADJ,O
34260,,на,ADP,O
34261,,центр,NOUN,O
34262,,города,NOUN,O
34263,,.,PUNCT,O
34264,,Еда,NOUN,B-Food
34265,,была,AUX,O
34266,,вкусная,ADJ,O
34267,,",",PUNCT,O
34268,,все,PRON,O
34269,,свежее,ADJ,O
34270,,и,CCONJ,O
34271,,оформление,NOUN,O
34272,,блюд,NOUN,O
34273,,особенно,ADV,O
34274,,порадовало,VERB,O
34275,,!,PUNCT,O
34276,,В,ADP,O
34277,,Санкт-Петербурге,PROPN,O
34278,,мы,PRON,O
34279,,посетили,VERB,O
34280,,очень,ADV,O
34281,,много,ADV,O
